tax_id,name,common_name,tax_level,species_taxid,genus_taxid,family_taxid,category_name,is_phage,NT_r,NT_rpm,NT_zscore,NT_percentidentity,NT_alignmentlength,NT_neglogevalue,NT_percentconcordant,aggregatescore,NT_r_pct,NT_rpm_bg,NT_maxzscore,NR_r,NR_rpm,NR_zscore,NR_percentidentity,NR_alignmentlength,NR_neglogevalue,NR_percentconcordant,NR_r_pct,NR_rpm_bg,NR_maxzscore
7174,Culex,"",2,-100,7174,7157,Eukaryota,0,4280.0,77.488,8.717227,86.9355,279.181,99.1069031,0.0,5555215.505888602,3.11985,2.7426937,99.0,31863.0,576.87,99.0,56.426,99.5159,57.6732063,0.0,23.22613,0.0298837,99.0
7176,Culex quinquefasciatus,southern house mosquito,1,7176,7174,7157,Eukaryota,0,3405.0,61.646,6.8738452,85.6224,239.752,76.003067,0.0,5555215.505888602,2.48203,2.7332158,99.0,31286.0,566.424,99.0,56.1128,98.8498,57.1813393,0.0,22.80553,0.0279299,99.0
7175,Culex pipiens,northern house mosquito,1,7175,7174,7157,Eukaryota,0,396.0,7.169,99.0,84.9612,489.083,136.2832184,0.0,102001.462235937,0.28866,0.0081413,99.0,540.0,9.776,99.0,74.5427,141.402,88.3969803,0.0,0.39363,0.0019538,99.0
42428,Culex erythrothorax,"",1,42428,7174,7157,Eukaryota,0,469.0,8.491,100.0,98.1003,391.194,236.3948212,0.0,7401.797445699999,0.34187,0.0,100.0,0,0,-100,0.0,0.0,0.0,0.0,,,100.0
7177,Culex tarsalis,"",1,7177,7174,7157,Eukaryota,0,3.0,0.054,100.0,92.0493,200.667,81.5222168,0.0,5957.3730258000005,0.00219,0.0,100.0,33.0,0.597,100.0,58.796,53.8485,28.2016487,0.0,0.02405,0.0,100.0
7178,Culex tritaeniorhynchus,"",1,7178,7174,7157,Eukaryota,0,4.0,0.072,100.0,85.15,138.75,54.3231392,0.0,419.1640344,0.00292,0.0,100.0,2.0,0.036,100.0,35.714,28.0,0.0,0.0,0.00146,0.0,100.0
42433,Culex torrentium,"",1,42433,7174,7157,Eukaryota,0,1.0,0.018,100.0,86.9,145.0,61.0,0.0,372.09100859999995,0.00073,0.0,100.0,2.0,0.036,100.0,47.222,36.0,0.455932,0.0,0.00146,0.0,100.0
308723,Culex nigropunctatus,"",1,308723,7174,7157,Eukaryota,0,2.0,0.036,2.8130178,91.1,45.0,13.4685211,0.0,0.8827817298350615,0.00146,0.0013366,2.8130178,0,0,-100,0.0,0.0,0.0,0.0,,,2.8130178
7158,Aedes,"",2,-100,7158,7157,Eukaryota,0,198.0,3.584,21.7551273,83.8273,248.919,60.5337715,0.0,2591847.4951499132,0.14433,0.0610951,99.0,17867.0,323.476,99.0,44.7664,112.376,36.3301811,0.0,13.02392,0.0746694,99.0
7160,Aedes albopictus,Asian tiger mosquito,1,7160,7158,7157,Eukaryota,0,121.0,2.19,99.0,83.4522,326.331,68.7459106,0.0,2591847.4951499132,0.0882,0.0013622,99.0,14580.0,263.966,99.0,41.8332,117.138,31.2846851,0.0,10.62791,0.06689,99.0
7159,Aedes aegypti,yellow fever mosquito,1,7159,7158,7157,Eukaryota,0,77.0,1.394,35.2945006,84.4169,127.273,47.6289864,0.0,584327.8738768388,0.05613,0.0051368,99.0,3287.0,59.51,99.0,57.777,91.2546,58.7102585,0.0,2.39602,0.0077793,99.0
-200186766,Non-genus-specific reads in family Narnaviridae,,2,-100,-200186766,186766,Viruses,0,5022.0,90.921,100.0,87.414,3035.0,307.6526489,0.0,1820600.0,3.66072,0.0,100.0,5034.0,91.139,100.0,87.206,1046.58,306.9179077,0.0,3.66947,0.0,100.0
1628188,Narnaviridae environmental sample,"",1,1628188,-200186766,186766,Viruses,0,5022.0,90.921,100.0,87.414,3035.0,307.6526489,0.0,1820600.0,3.66072,0.0,100.0,5034.0,91.139,100.0,87.206,1046.58,306.9179077,0.0,3.66947,0.0,100.0
1980538,Orthophasmavirus,"",2,-100,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1136610.0,,,100.0,6332.0,114.639,100.0,39.1719,345.97,76.0522308,0.0,4.61563,0.0,100.0
1980544,Wuhan mosquito orthophasmavirus 2,"",1,1980544,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1136610.0,,,100.0,6278.0,113.661,100.0,39.1592,348.623,76.7073135,0.0,4.57627,0.0,100.0
1980543,Wuhan mosquito orthophasmavirus 1,"",1,1980543,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,4700.0,,,100.0,26.0,0.47,100.0,36.5867,50.6923,0.1296325,0.0,0.01895,0.0,100.0
1980539,Kigluaik phantom orthophasmavirus,"",1,1980539,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,3980.0,,,100.0,22.0,0.398,100.0,44.4866,25.3636,-0.3007236,0.0,0.01604,0.0,100.0
1980542,Wuchang cockroach orthophasmavirus 1,"",1,1980542,1980538,1980417,Viruses,0,0,0,-100,0.0,0.0,0.0,0.0,1080.0,,,100.0,6.0,0.108,100.0,44.144,24.3333,-0.4189925,0.0,0.00437,0.0,100.0
7164,Anopheles,"",2,-100,7164,7157,Eukaryota,0,10.0,0.181,1.6040808,86.2,118.4,45.9938736,0.0,119415.7519243497,0.00729,0.0190841,99.0,1837.0,33.258,99.0,42.9672,54.6097,17.3298931,0.0,1.33906,0.0071156,99.0
7165,Anopheles gambiae,African malaria mosquito,1,7165,7164,7157,Eukaryota,0,9.0,0.162,1.4158501,86.3556,116.222,45.1633568,0.0,119415.7519243497,0.00656,0.0190841,99.0,673.0,12.184,99.0,44.4332,54.1516,18.4639206,0.0,0.49057,0.0042246,99.0
43151,Anopheles darlingi,"",1,43151,7164,7157,Eukaryota,0,0,0,-100,0.0,0.0,0.0,0.0,111780.405,,,99.0,630.0,11.405,99.0,42.8577,59.8254,17.8021488,0.0,0.45923,0.0012993,99.0
